*column definitions at bottom of table,,,,,,,,,
prot_group,Correlation.rho,LowerBound(95%CI),UpperBound(95%CI),p_value,day,death_threshold,num_countries,corrected_pvalue,norm_days
SARS-CoV-2 structural proteins,-0.748251748251748,-0.977755675481466,-0.474077323535367,0.00735320726192815,7,88,12,0.0205026455026455,0.315789473684211
SARS-CoV-2 structural proteins,-0.790909090909091,-0.952981955666208,-0.566747275526496,0.00606083055140366,8,88,11,0.0205026455026455,0.368421052631579
SARS-CoV-2 structural proteins,-0.806060606060606,-0.955133344513513,-0.570228360113533,0.00823557082285114,9,88,10,0.0205026455026455,0.421052631578947
SARS-CoV-2 structural proteins,-0.806060606060606,-0.955133344513513,-0.570228360113533,0.00823557082285114,10,88,10,0.0205026455026455,0.473684210526316
SARS-CoV-2 structural proteins,-0.76969696969697,-0.98381310172753,-0.465418996543425,0.0136717821032753,11,88,10,0.0205026455026455,0.526315789473684
SARS-CoV-2 structural proteins,-0.76969696969697,-0.98381310172753,-0.465418996543425,0.0136717821032753,12,88,10,0.0205026455026455,0.578947368421053
SARS-CoV-2 structural proteins,-0.76969696969697,-0.98381310172753,-0.465418996543425,0.0136717821032753,13,88,10,0.0205026455026455,0.631578947368421
SARS-CoV-2 structural proteins,-0.766666666666667,-0.92835512344484,-0.485199105977968,0.0213899911816578,14,88,9,0.0237666568685087,0.684210526315789
SARS-CoV-2 structural proteins,-0.766666666666667,-0.92835512344484,-0.485199105977968,0.0213899911816578,15,88,9,0.0237666568685087,0.736842105263158
SARS-CoV-2 structural proteins,-0.816666666666667,-1,-0.516140512611495,0.0107694003527337,16,88,9,0.0205026455026455,0.789473684210526
SARS-CoV-2 structural proteins,-0.816666666666667,-1,-0.516140512611495,0.0107694003527337,17,88,9,0.0205026455026455,0.842105263157895
SARS-CoV-2 structural proteins,-0.816666666666667,-1,-0.516140512611495,0.0107694003527337,18,88,9,0.0205026455026455,0.894736842105263
SARS-CoV-2 structural proteins,-0.833333333333333,-1,-0.441802834123633,0.0153769841269841,19,88,8,0.0205026455026455,0.947368421052632
SARS-CoV-2 structural proteins,-0.833333333333333,-1,-0.441802834123633,0.0153769841269841,20,88,8,0.0205026455026455,1
Full SARS-CoV-2 proteome,-0.46749226006192,-0.893542170724169,-0.028550805465154,0.0522189799050734,1,88,18,0.0549673472684983,0
Full SARS-CoV-2 proteome,-0.494324045407637,-0.90906918912306,-0.0641090489707977,0.0389091028451553,2,88,18,0.0488767635663854,0.0526315789473684
Full SARS-CoV-2 proteome,-0.460714285714286,-0.968808621050115,0.0662703092913443,0.0860692259422671,3,88,15,0.0860692259422671,0.105263157894737
Full SARS-CoV-2 proteome,-0.613186813186813,-1,-0.167211776175246,0.0224670037017526,4,88,14,0.0488767635663854,0.157894736842105
Full SARS-CoV-2 proteome,-0.65034965034965,-1,-0.205206973747599,0.0259115168459695,5,88,12,0.0488767635663854,0.210526315789474
Full SARS-CoV-2 proteome,-0.601398601398601,-1,-0.128124465166151,0.0428068689875762,6,88,12,0.0488767635663854,0.263157894736842
Full SARS-CoV-2 proteome,-0.601398601398601,-1,-0.128124465166151,0.0428068689875762,7,88,12,0.0488767635663854,0.315789473684211
Full SARS-CoV-2 proteome,-0.627272727272727,-1,-0.165919762320187,0.0439890872097469,8,88,11,0.0488767635663854,0.368421052631579
Full SARS-CoV-2 proteome,-0.733333333333333,-0.947609298693334,-0.425493193223581,0.0211664810722656,9,88,10,0.0488767635663854,0.421052631578947
Full SARS-CoV-2 proteome,-0.733333333333333,-0.947609298693334,-0.425493193223581,0.0211664810722656,10,88,10,0.0488767635663854,0.473684210526316
Full SARS-CoV-2 proteome,-0.684848484848485,-0.986964753428941,-0.290869208331859,0.0350915379341638,11,88,10,0.0488767635663854,0.526315789473684
Full SARS-CoV-2 proteome,-0.684848484848485,-0.986964753428941,-0.290869208331859,0.0350915379341638,12,88,10,0.0488767635663854,0.578947368421053
Full SARS-CoV-2 proteome,-0.684848484848485,-0.986964753428941,-0.290869208331859,0.0350915379341638,13,88,10,0.0488767635663854,0.631578947368421
Full SARS-CoV-2 proteome,-0.716666666666667,-0.89370283587797,-0.416699311862809,0.0368661816578483,14,88,9,0.0488767635663854,0.684210526315789
Full SARS-CoV-2 proteome,-0.716666666666667,-0.89370283587797,-0.416699311862809,0.0368661816578483,15,88,9,0.0488767635663854,0.736842105263158
Full SARS-CoV-2 proteome,-0.783333333333333,-0.919885768301482,-0.517545549409187,0.0172233245149912,16,88,9,0.0488767635663854,0.789473684210526
Full SARS-CoV-2 proteome,-0.783333333333333,-0.919885768301482,-0.517545549409187,0.0172233245149912,17,88,9,0.0488767635663854,0.842105263157895
Full SARS-CoV-2 proteome,-0.783333333333333,-0.919885768301482,-0.517545549409187,0.0172233245149912,18,88,9,0.0488767635663854,0.894736842105263
Full SARS-CoV-2 proteome,-0.80952380952381,-0.956147123802831,-0.47045225763673,0.0217757936507936,19,88,8,0.0488767635663854,0.947368421052632
Full SARS-CoV-2 proteome,-0.80952380952381,-0.956147123802831,-0.47045225763673,0.0217757936507936,20,88,8,0.0488767635663854,1
SARS-CoV-2 structural proteins,-0.52734778121775,-0.932418565698792,-0.108658237503326,0.0263411908394651,1,89,18,0.0277275693047001,0
SARS-CoV-2 structural proteins,-0.517156862745098,-0.941713873034869,-0.0761679002652104,0.035585108116111,2,89,17,0.035585108116111,0.0526315789473684
SARS-CoV-2 structural proteins,-0.589285714285714,-1,-0.107276240989325,0.0232480659519618,3,89,15,0.0258311843910687,0.105263157894737
SARS-CoV-2 structural proteins,-0.745054945054945,-0.897665157366734,-0.552314461033469,0.00325139561995266,4,89,14,0.0205026455026455,0.157894736842105
SARS-CoV-2 structural proteins,-0.804195804195804,-0.986441547811836,-0.570639354007207,0.00274613530473304,5,89,12,0.0205026455026455,0.210526315789474
SARS-CoV-2 structural proteins,-0.748251748251748,-0.977755675481466,-0.474077323535367,0.00735320726192815,6,89,12,0.0205026455026455,0.263157894736842
SARS-CoV-2 structural proteins,-0.748251748251748,-0.977755675481466,-0.474077323535367,0.00735320726192815,7,89,12,0.0205026455026455,0.315789473684211
SARS-CoV-2 structural proteins,-0.790909090909091,-0.952981955666208,-0.566747275526496,0.00606083055140366,8,89,11,0.0205026455026455,0.368421052631579
SARS-CoV-2 structural proteins,-0.806060606060606,-0.955133344513513,-0.570228360113533,0.00823557082285114,9,89,10,0.0205026455026455,0.421052631578947
SARS-CoV-2 structural proteins,-0.806060606060606,-0.955133344513513,-0.570228360113533,0.00823557082285114,10,89,10,0.0205026455026455,0.473684210526316
SARS-CoV-2 structural proteins,-0.76969696969697,-0.98381310172753,-0.465418996543425,0.0136717821032753,11,89,10,0.0205026455026455,0.526315789473684
SARS-CoV-2 structural proteins,-0.76969696969697,-0.98381310172753,-0.465418996543425,0.0136717821032753,12,89,10,0.0205026455026455,0.578947368421053
SARS-CoV-2 structural proteins,-0.76969696969697,-0.98381310172753,-0.465418996543425,0.0136717821032753,13,89,10,0.0205026455026455,0.631578947368421
SARS-CoV-2 structural proteins,-0.766666666666667,-0.92835512344484,-0.485199105977968,0.0213899911816578,14,89,9,0.0251646955078328,0.684210526315789
SARS-CoV-2 structural proteins,-0.766666666666667,-0.92835512344484,-0.485199105977968,0.0213899911816578,15,89,9,0.0251646955078328,0.736842105263158
SARS-CoV-2 structural proteins,-0.816666666666667,-1,-0.516140512611495,0.0107694003527337,16,89,9,0.0205026455026455,0.789473684210526
SARS-CoV-2 structural proteins,-0.816666666666667,-1,-0.516140512611495,0.0107694003527337,17,89,9,0.0205026455026455,0.842105263157895
SARS-CoV-2 structural proteins,-0.816666666666667,-1,-0.516140512611495,0.0107694003527337,18,89,9,0.0205026455026455,0.894736842105263
SARS-CoV-2 structural proteins,-0.833333333333333,-1,-0.441802834123633,0.0153769841269841,19,89,8,0.0205026455026455,0.947368421052632
SARS-CoV-2 structural proteins,-0.833333333333333,-1,-0.441802834123633,0.0153769841269841,20,89,8,0.0205026455026455,1
Full SARS-CoV-2 proteome,-0.46749226006192,-0.893542170724169,-0.028550805465154,0.0522189799050734,1,89,18,0.0580210887834149,0
Full SARS-CoV-2 proteome,-0.41421568627451,-0.884881697086542,0.0712660191351838,0.0996584670506489,2,89,17,0.0996584670506489,0.0526315789473684
Full SARS-CoV-2 proteome,-0.460714285714286,-0.968808621050115,0.0662703092913443,0.0860692259422671,3,89,15,0.0905991852023865,0.105263157894737
Full SARS-CoV-2 proteome,-0.613186813186813,-1,-0.167211776175246,0.0224670037017526,4,89,14,0.0517518673055846,0.157894736842105
Full SARS-CoV-2 proteome,-0.65034965034965,-1,-0.205206973747599,0.0259115168459695,5,89,12,0.0517518673055846,0.210526315789474
Full SARS-CoV-2 proteome,-0.601398601398601,-1,-0.128124465166151,0.0428068689875762,6,89,12,0.0517518673055846,0.263157894736842
Full SARS-CoV-2 proteome,-0.601398601398601,-1,-0.128124465166151,0.0428068689875762,7,89,12,0.0517518673055846,0.315789473684211
Full SARS-CoV-2 proteome,-0.627272727272727,-1,-0.165919762320187,0.0439890872097469,8,89,11,0.0517518673055846,0.368421052631579
Full SARS-CoV-2 proteome,-0.733333333333333,-0.947609298693334,-0.425493193223581,0.0211664810722656,9,89,10,0.0517518673055846,0.421052631578947
Full SARS-CoV-2 proteome,-0.733333333333333,-0.947609298693334,-0.425493193223581,0.0211664810722656,10,89,10,0.0517518673055846,0.473684210526316
Full SARS-CoV-2 proteome,-0.684848484848485,-0.986964753428941,-0.290869208331859,0.0350915379341638,11,89,10,0.0517518673055846,0.526315789473684
Full SARS-CoV-2 proteome,-0.684848484848485,-0.986964753428941,-0.290869208331859,0.0350915379341638,12,89,10,0.0517518673055846,0.578947368421053
Full SARS-CoV-2 proteome,-0.684848484848485,-0.986964753428941,-0.290869208331859,0.0350915379341638,13,89,10,0.0517518673055846,0.631578947368421
Full SARS-CoV-2 proteome,-0.716666666666667,-0.89370283587797,-0.416699311862809,0.0368661816578483,14,89,9,0.0517518673055846,0.684210526315789
Full SARS-CoV-2 proteome,-0.716666666666667,-0.89370283587797,-0.416699311862809,0.0368661816578483,15,89,9,0.0517518673055846,0.736842105263158
Full SARS-CoV-2 proteome,-0.783333333333333,-0.919885768301482,-0.517545549409187,0.0172233245149912,16,89,9,0.0517518673055846,0.789473684210526
Full SARS-CoV-2 proteome,-0.783333333333333,-0.919885768301482,-0.517545549409187,0.0172233245149912,17,89,9,0.0517518673055846,0.842105263157895
Full SARS-CoV-2 proteome,-0.783333333333333,-0.919885768301482,-0.517545549409187,0.0172233245149912,18,89,9,0.0517518673055846,0.894736842105263
Full SARS-CoV-2 proteome,-0.80952380952381,-0.956147123802831,-0.47045225763673,0.0217757936507936,19,89,8,0.0517518673055846,0.947368421052632
Full SARS-CoV-2 proteome,-0.80952380952381,-0.956147123802831,-0.47045225763673,0.0217757936507936,20,89,8,0.0517518673055846,1
SARS-CoV-2 structural proteins,-0.52734778121775,-0.932418565698792,-0.108658237503326,0.0263411908394651,1,90,18,0.0277275693047001,0
SARS-CoV-2 structural proteins,-0.517156862745098,-0.941713873034869,-0.0761679002652104,0.035585108116111,2,90,17,0.035585108116111,0.0526315789473684
SARS-CoV-2 structural proteins,-0.589285714285714,-1,-0.107276240989325,0.0232480659519618,3,90,15,0.0258311843910687,0.105263157894737
SARS-CoV-2 structural proteins,-0.745054945054945,-0.897665157366734,-0.552314461033469,0.00325139561995266,4,90,14,0.0205026455026455,0.157894736842105
SARS-CoV-2 structural proteins,-0.804195804195804,-0.986441547811836,-0.570639354007207,0.00274613530473304,5,90,12,0.0205026455026455,0.210526315789474
SARS-CoV-2 structural proteins,-0.748251748251748,-0.977755675481466,-0.474077323535367,0.00735320726192815,6,90,12,0.0205026455026455,0.263157894736842
SARS-CoV-2 structural proteins,-0.748251748251748,-0.977755675481466,-0.474077323535367,0.00735320726192815,7,90,12,0.0205026455026455,0.315789473684211
SARS-CoV-2 structural proteins,-0.790909090909091,-0.952981955666208,-0.566747275526496,0.00606083055140366,8,90,11,0.0205026455026455,0.368421052631579
SARS-CoV-2 structural proteins,-0.806060606060606,-0.955133344513513,-0.570228360113533,0.00823557082285114,9,90,10,0.0205026455026455,0.421052631578947
SARS-CoV-2 structural proteins,-0.806060606060606,-0.955133344513513,-0.570228360113533,0.00823557082285114,10,90,10,0.0205026455026455,0.473684210526316
SARS-CoV-2 structural proteins,-0.76969696969697,-0.98381310172753,-0.465418996543425,0.0136717821032753,11,90,10,0.0205026455026455,0.526315789473684
SARS-CoV-2 structural proteins,-0.76969696969697,-0.98381310172753,-0.465418996543425,0.0136717821032753,12,90,10,0.0205026455026455,0.578947368421053
SARS-CoV-2 structural proteins,-0.76969696969697,-0.98381310172753,-0.465418996543425,0.0136717821032753,13,90,10,0.0205026455026455,0.631578947368421
SARS-CoV-2 structural proteins,-0.766666666666667,-0.92835512344484,-0.485199105977968,0.0213899911816578,14,90,9,0.0251646955078328,0.684210526315789
SARS-CoV-2 structural proteins,-0.766666666666667,-0.92835512344484,-0.485199105977968,0.0213899911816578,15,90,9,0.0251646955078328,0.736842105263158
SARS-CoV-2 structural proteins,-0.816666666666667,-1,-0.516140512611495,0.0107694003527337,16,90,9,0.0205026455026455,0.789473684210526
SARS-CoV-2 structural proteins,-0.816666666666667,-1,-0.516140512611495,0.0107694003527337,17,90,9,0.0205026455026455,0.842105263157895
SARS-CoV-2 structural proteins,-0.816666666666667,-1,-0.516140512611495,0.0107694003527337,18,90,9,0.0205026455026455,0.894736842105263
SARS-CoV-2 structural proteins,-0.833333333333333,-1,-0.441802834123633,0.0153769841269841,19,90,8,0.0205026455026455,0.947368421052632
SARS-CoV-2 structural proteins,-0.833333333333333,-1,-0.441802834123633,0.0153769841269841,20,90,8,0.0205026455026455,1
Full SARS-CoV-2 proteome,-0.46749226006192,-0.893542170724169,-0.028550805465154,0.0522189799050734,1,90,18,0.0580210887834149,0
Full SARS-CoV-2 proteome,-0.41421568627451,-0.884881697086542,0.0712660191351838,0.0996584670506489,2,90,17,0.0996584670506489,0.0526315789473684
Full SARS-CoV-2 proteome,-0.460714285714286,-0.968808621050115,0.0662703092913443,0.0860692259422671,3,90,15,0.0905991852023865,0.105263157894737
Full SARS-CoV-2 proteome,-0.613186813186813,-1,-0.167211776175246,0.0224670037017526,4,90,14,0.0517518673055846,0.157894736842105
Full SARS-CoV-2 proteome,-0.65034965034965,-1,-0.205206973747599,0.0259115168459695,5,90,12,0.0517518673055846,0.210526315789474
Full SARS-CoV-2 proteome,-0.601398601398601,-1,-0.128124465166151,0.0428068689875762,6,90,12,0.0517518673055846,0.263157894736842
Full SARS-CoV-2 proteome,-0.601398601398601,-1,-0.128124465166151,0.0428068689875762,7,90,12,0.0517518673055846,0.315789473684211
Full SARS-CoV-2 proteome,-0.627272727272727,-1,-0.165919762320187,0.0439890872097469,8,90,11,0.0517518673055846,0.368421052631579
Full SARS-CoV-2 proteome,-0.733333333333333,-0.947609298693334,-0.425493193223581,0.0211664810722656,9,90,10,0.0517518673055846,0.421052631578947
Full SARS-CoV-2 proteome,-0.733333333333333,-0.947609298693334,-0.425493193223581,0.0211664810722656,10,90,10,0.0517518673055846,0.473684210526316
Full SARS-CoV-2 proteome,-0.684848484848485,-0.986964753428941,-0.290869208331859,0.0350915379341638,11,90,10,0.0517518673055846,0.526315789473684
Full SARS-CoV-2 proteome,-0.684848484848485,-0.986964753428941,-0.290869208331859,0.0350915379341638,12,90,10,0.0517518673055846,0.578947368421053
Full SARS-CoV-2 proteome,-0.684848484848485,-0.986964753428941,-0.290869208331859,0.0350915379341638,13,90,10,0.0517518673055846,0.631578947368421
Full SARS-CoV-2 proteome,-0.716666666666667,-0.89370283587797,-0.416699311862809,0.0368661816578483,14,90,9,0.0517518673055846,0.684210526315789
Full SARS-CoV-2 proteome,-0.716666666666667,-0.89370283587797,-0.416699311862809,0.0368661816578483,15,90,9,0.0517518673055846,0.736842105263158
Full SARS-CoV-2 proteome,-0.783333333333333,-0.919885768301482,-0.517545549409187,0.0172233245149912,16,90,9,0.0517518673055846,0.789473684210526
Full SARS-CoV-2 proteome,-0.783333333333333,-0.919885768301482,-0.517545549409187,0.0172233245149912,17,90,9,0.0517518673055846,0.842105263157895
Full SARS-CoV-2 proteome,-0.783333333333333,-0.919885768301482,-0.517545549409187,0.0172233245149912,18,90,9,0.0517518673055846,0.894736842105263
Full SARS-CoV-2 proteome,-0.80952380952381,-0.956147123802831,-0.47045225763673,0.0217757936507936,19,90,8,0.0517518673055846,0.947368421052632
Full SARS-CoV-2 proteome,-0.80952380952381,-0.956147123802831,-0.47045225763673,0.0217757936507936,20,90,8,0.0517518673055846,1
SARS-CoV-2 structural proteins,-0.494324045407637,-0.930978552565073,-0.0459679829865589,0.0389091028451553,1,91,18,0.0389091028451553,0
SARS-CoV-2 structural proteins,-0.591176470588235,-0.973938249583253,-0.188377589666613,0.0179141697521811,2,91,16,0.0223927121902264,0.0526315789473684
SARS-CoV-2 structural proteins,-0.589285714285714,-1,-0.107276240989325,0.0232480659519618,3,91,15,0.0244716483704861,0.105263157894737
SARS-CoV-2 structural proteins,-0.745054945054945,-0.897665157366734,-0.552314461033469,0.00325139561995266,4,91,14,0.0205026455026455,0.157894736842105
SARS-CoV-2 structural proteins,-0.804195804195804,-0.986441547811836,-0.570639354007207,0.00274613530473304,5,91,12,0.0205026455026455,0.210526315789474
SARS-CoV-2 structural proteins,-0.748251748251748,-0.977755675481466,-0.474077323535367,0.00735320726192815,6,91,12,0.0205026455026455,0.263157894736842
SARS-CoV-2 structural proteins,-0.748251748251748,-0.977755675481466,-0.474077323535367,0.00735320726192815,7,91,12,0.0205026455026455,0.315789473684211
SARS-CoV-2 structural proteins,-0.790909090909091,-0.952981955666208,-0.566747275526496,0.00606083055140366,8,91,11,0.0205026455026455,0.368421052631579
SARS-CoV-2 structural proteins,-0.806060606060606,-0.955133344513513,-0.570228360113533,0.00823557082285114,9,91,10,0.0205026455026455,0.421052631578947
SARS-CoV-2 structural proteins,-0.806060606060606,-0.955133344513513,-0.570228360113533,0.00823557082285114,10,91,10,0.0205026455026455,0.473684210526316
SARS-CoV-2 structural proteins,-0.76969696969697,-0.98381310172753,-0.465418996543425,0.0136717821032753,11,91,10,0.0205026455026455,0.526315789473684
SARS-CoV-2 structural proteins,-0.76969696969697,-0.98381310172753,-0.465418996543425,0.0136717821032753,12,91,10,0.0205026455026455,0.578947368421053
SARS-CoV-2 structural proteins,-0.76969696969697,-0.98381310172753,-0.465418996543425,0.0136717821032753,13,91,10,0.0205026455026455,0.631578947368421
SARS-CoV-2 structural proteins,-0.766666666666667,-0.92835512344484,-0.485199105977968,0.0213899911816578,14,91,9,0.0237666568685087,0.684210526315789
SARS-CoV-2 structural proteins,-0.766666666666667,-0.92835512344484,-0.485199105977968,0.0213899911816578,15,91,9,0.0237666568685087,0.736842105263158
SARS-CoV-2 structural proteins,-0.816666666666667,-1,-0.516140512611495,0.0107694003527337,16,91,9,0.0205026455026455,0.789473684210526
SARS-CoV-2 structural proteins,-0.816666666666667,-1,-0.516140512611495,0.0107694003527337,17,91,9,0.0205026455026455,0.842105263157895
SARS-CoV-2 structural proteins,-0.816666666666667,-1,-0.516140512611495,0.0107694003527337,18,91,9,0.0205026455026455,0.894736842105263
SARS-CoV-2 structural proteins,-0.833333333333333,-1,-0.441802834123633,0.0153769841269841,19,91,8,0.0205026455026455,0.947368421052632
SARS-CoV-2 structural proteins,-0.833333333333333,-1,-0.441802834123633,0.0153769841269841,20,91,8,0.0205026455026455,1
Full SARS-CoV-2 proteome,-0.434468524251806,-0.889905334616507,0.031942626078094,0.0731260477785555,1,91,18,0.0769747871353216,0
Full SARS-CoV-2 proteome,-0.479411764705882,-0.932102374628214,-0.00817750144748418,0.0623933106890154,2,91,16,0.0693259007655727,0.0526315789473684
Full SARS-CoV-2 proteome,-0.460714285714286,-0.968808621050115,0.0662703092913443,0.0860692259422671,3,91,15,0.0860692259422671,0.105263157894737
Full SARS-CoV-2 proteome,-0.613186813186813,-1,-0.167211776175246,0.0224670037017526,4,91,14,0.0517518673055846,0.157894736842105
Full SARS-CoV-2 proteome,-0.65034965034965,-1,-0.205206973747599,0.0259115168459695,5,91,12,0.0517518673055846,0.210526315789474
Full SARS-CoV-2 proteome,-0.601398601398601,-1,-0.128124465166151,0.0428068689875762,6,91,12,0.0517518673055846,0.263157894736842
Full SARS-CoV-2 proteome,-0.601398601398601,-1,-0.128124465166151,0.0428068689875762,7,91,12,0.0517518673055846,0.315789473684211
Full SARS-CoV-2 proteome,-0.627272727272727,-1,-0.165919762320187,0.0439890872097469,8,91,11,0.0517518673055846,0.368421052631579
Full SARS-CoV-2 proteome,-0.733333333333333,-0.947609298693334,-0.425493193223581,0.0211664810722656,9,91,10,0.0517518673055846,0.421052631578947
Full SARS-CoV-2 proteome,-0.733333333333333,-0.947609298693334,-0.425493193223581,0.0211664810722656,10,91,10,0.0517518673055846,0.473684210526316
Full SARS-CoV-2 proteome,-0.684848484848485,-0.986964753428941,-0.290869208331859,0.0350915379341638,11,91,10,0.0517518673055846,0.526315789473684
Full SARS-CoV-2 proteome,-0.684848484848485,-0.986964753428941,-0.290869208331859,0.0350915379341638,12,91,10,0.0517518673055846,0.578947368421053
Full SARS-CoV-2 proteome,-0.684848484848485,-0.986964753428941,-0.290869208331859,0.0350915379341638,13,91,10,0.0517518673055846,0.631578947368421
Full SARS-CoV-2 proteome,-0.716666666666667,-0.89370283587797,-0.416699311862809,0.0368661816578483,14,91,9,0.0517518673055846,0.684210526315789
Full SARS-CoV-2 proteome,-0.716666666666667,-0.89370283587797,-0.416699311862809,0.0368661816578483,15,91,9,0.0517518673055846,0.736842105263158
Full SARS-CoV-2 proteome,-0.783333333333333,-0.919885768301482,-0.517545549409187,0.0172233245149912,16,91,9,0.0517518673055846,0.789473684210526
Full SARS-CoV-2 proteome,-0.783333333333333,-0.919885768301482,-0.517545549409187,0.0172233245149912,17,91,9,0.0517518673055846,0.842105263157895
Full SARS-CoV-2 proteome,-0.783333333333333,-0.919885768301482,-0.517545549409187,0.0172233245149912,18,91,9,0.0517518673055846,0.894736842105263
Full SARS-CoV-2 proteome,-0.80952380952381,-0.956147123802831,-0.47045225763673,0.0217757936507936,19,91,8,0.0517518673055846,0.947368421052632
Full SARS-CoV-2 proteome,-0.80952380952381,-0.956147123802831,-0.47045225763673,0.0217757936507936,20,91,8,0.0517518673055846,1
SARS-CoV-2 structural proteins,-0.496388028895769,-0.930146472106598,-0.0507296989761548,0.0380073936456322,1,92,18,0.0458333333333333,0
SARS-CoV-2 structural proteins,-0.591176470588235,-0.973938249583253,-0.188377589666613,0.0179141697521811,2,92,16,0.0409196473651726,0.0526315789473684
SARS-CoV-2 structural proteins,-0.575,-1,-0.101212683540171,0.0274783138002516,3,92,15,0.0414976484420929,0.105263157894737
SARS-CoV-2 structural proteins,-0.718681318681319,-0.894442130925995,-0.503561970720726,0.00517287120199021,4,92,14,0.0409196473651726,0.157894736842105
SARS-CoV-2 structural proteins,-0.727272727272727,-0.974939490335502,-0.424673325408602,0.0100009174971863,5,92,12,0.0409196473651726,0.210526315789474
SARS-CoV-2 structural proteins,-0.741258741258741,-0.97350500932245,-0.458305421993664,0.0081706398158992,6,92,12,0.0409196473651726,0.263157894736842
SARS-CoV-2 structural proteins,-0.741258741258741,-0.97350500932245,-0.458305421993664,0.0081706398158992,7,92,12,0.0409196473651726,0.315789473684211
SARS-CoV-2 structural proteins,-0.718181818181818,-0.992397298793653,-0.370050920158483,0.0167992340927045,8,92,11,0.0409196473651726,0.368421052631579
SARS-CoV-2 structural proteins,-0.757575757575757,-0.931408148347062,-0.498685026122858,0.0159208292880929,9,92,10,0.0409196473651726,0.421052631578947
SARS-CoV-2 structural proteins,-0.745454545454545,-0.933394715943982,-0.458846699774463,0.0184138413143277,10,92,10,0.0409196473651726,0.473684210526316
SARS-CoV-2 structural proteins,-0.709090909090909,-0.897440150842205,-0.418671658521703,0.0275141191111855,11,92,10,0.0414976484420929,0.526315789473684
SARS-CoV-2 structural proteins,-0.721212121212121,-0.905562185223007,-0.448401382892387,0.0241945875284697,12,92,10,0.0414976484420929,0.578947368421053
SARS-CoV-2 structural proteins,-0.721212121212121,-0.905562185223007,-0.448401382892387,0.0241945875284697,13,92,10,0.0414976484420929,0.631578947368421
SARS-CoV-2 structural proteins,-0.7,-0.914529209586583,-0.371995849866237,0.0432539682539683,14,92,9,0.0458333333333333,0.684210526315789
SARS-CoV-2 structural proteins,-0.7,-0.914529209586583,-0.371995849866237,0.0432539682539683,15,92,9,0.0458333333333333,0.736842105263158
SARS-CoV-2 structural proteins,-0.816666666666667,-1,-0.516140512611495,0.0107694003527337,16,92,9,0.0409196473651726,0.789473684210526
SARS-CoV-2 structural proteins,-0.733333333333333,-1,-0.251961882968627,0.0311232363315697,17,92,9,0.0414976484420929,0.842105263157895
SARS-CoV-2 structural proteins,-0.733333333333333,-1,-0.251961882968627,0.0311232363315697,18,92,9,0.0414976484420929,0.894736842105263
SARS-CoV-2 structural proteins,-0.738095238095238,-1,-0.241858368870319,0.0458333333333333,19,92,8,0.0458333333333333,0.947368421052632
SARS-CoV-2 structural proteins,-0.738095238095238,-1,-0.241858368870319,0.0458333333333333,20,92,8,0.0458333333333333,1
Full SARS-CoV-2 proteome,-0.432404540763674,-0.886337831354593,0.0323047583472771,0.0746160754362021,1,92,18,0.0923170194003527,0
Full SARS-CoV-2 proteome,-0.479411764705882,-0.932102374628214,-0.00817750144748418,0.0623933106890154,2,92,16,0.0923170194003527,0.0526315789473684
Full SARS-CoV-2 proteome,-0.442857142857143,-0.94907510513031,0.0824276235700175,0.100186233861727,3,92,15,0.100186233861727,0.105263157894737
Full SARS-CoV-2 proteome,-0.551648351648352,-0.998772344573236,-0.0751983909358004,0.0438823482545077,4,92,14,0.0923170194003527,0.157894736842105
Full SARS-CoV-2 proteome,-0.552447552447553,-1,-0.00804720774679153,0.0666290014487934,5,92,12,0.0923170194003527,0.210526315789474
Full SARS-CoV-2 proteome,-0.608391608391608,-1,-0.152612656629092,0.0400020487886458,6,92,12,0.0923170194003527,0.263157894736842
Full SARS-CoV-2 proteome,-0.608391608391608,-1,-0.152612656629092,0.0400020487886458,7,92,12,0.0923170194003527,0.315789473684211
Full SARS-CoV-2 proteome,-0.554545454545455,-1,-0.00954560047830934,0.0815541216928155,8,92,11,0.0923170194003527,0.368421052631579
Full SARS-CoV-2 proteome,-0.660606060606061,-1,-0.232818069684686,0.0440265528478426,9,92,10,0.0923170194003527,0.421052631578947
Full SARS-CoV-2 proteome,-0.624242424242424,-1,-0.111775289738907,0.0602489828244724,10,92,10,0.0923170194003527,0.473684210526316
Full SARS-CoV-2 proteome,-0.575757575757576,-1,-0.0397372507723945,0.0877680432613641,11,92,10,0.0923874139593306,0.526315789473684
Full SARS-CoV-2 proteome,-0.612121212121212,-0.994435272633335,-0.14985231136842,0.0664691374895168,12,92,10,0.0923170194003527,0.578947368421053
Full SARS-CoV-2 proteome,-0.612121212121212,-0.994435272633335,-0.14985231136842,0.0664691374895168,13,92,10,0.0923170194003527,0.631578947368421
Full SARS-CoV-2 proteome,-0.633333333333333,-0.950531293341003,-0.208964596142517,0.0760361552028219,14,92,9,0.0923170194003527,0.684210526315789
Full SARS-CoV-2 proteome,-0.633333333333333,-0.950531293341003,-0.208964596142517,0.0760361552028219,15,92,9,0.0923170194003527,0.736842105263158
Full SARS-CoV-2 proteome,-0.783333333333333,-0.919885768301482,-0.517545549409187,0.0172233245149912,16,92,9,0.0923170194003527,0.789473684210526
Full SARS-CoV-2 proteome,-0.666666666666667,-1,-0.115640518116247,0.0588899911816579,17,92,9,0.0923170194003527,0.842105263157895
